,ID,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_0,Education_1,Education_2,Education_3,Education_4,Marital_Status_0,Marital_Status_1,Marital_Status_2,Marital_Status_3,Marital_Status_4,Marital_Status_5,Marital_Status_6,Marital_Status_7
1293,7128,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1294,2811,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1295,3551,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1296,1663,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1297,5543,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1298,1577,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1299,10641,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1300,5336,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1301,6024,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1302,1878,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1303,3099,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1304,6055,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1305,5841,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1306,3972,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1307,4394,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1308,5758,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1309,6658,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1310,4603,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1311,8427,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1312,10260,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1313,7143,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1314,8789,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1315,6197,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1316,4554,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1317,4937,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1318,1920,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1319,8749,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1320,1650,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1321,10377,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1322,9206,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1323,10971,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1324,6398,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1325,9212,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1326,7937,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1327,839,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1328,4246,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1329,158,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1330,4832,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1331,5621,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1332,1945,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1333,5147,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1334,2535,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1335,11039,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1336,9495,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1337,9635,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1338,2173,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1339,942,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1340,9386,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1341,5510,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1342,873,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1343,2253,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1344,5181,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1345,979,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1346,10390,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1347,4698,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1348,7793,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1349,1745,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1350,10590,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1351,5080,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1352,8369,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1353,5232,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1354,2407,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1355,3834,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1356,7912,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1357,7712,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1358,1065,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1359,7275,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1360,1343,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1361,1384,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1362,9967,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1363,6181,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1364,10507,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1365,2674,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1366,2698,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1367,3231,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1368,4096,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1369,10476,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1370,5948,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1371,9140,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1372,10258,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1373,5675,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1374,4743,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1375,8805,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1376,1542,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1377,6770,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1378,8773,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1380,10420,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1381,7514,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1384,793,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1385,10909,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1387,8702,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1388,4791,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1389,2963,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1390,8216,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1391,8140,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1392,10146,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1393,5289,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1394,2587,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1395,4405,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1396,8663,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1397,2589,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1398,3421,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1399,10490,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1400,4094,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1401,9958,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1402,2534,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1403,4188,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1404,6613,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1405,10827,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1406,5491,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1407,8402,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1408,8783,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1409,10010,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1410,618,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1411,9121,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1412,361,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1413,4310,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1414,2678,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1415,6376,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1416,524,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1417,10341,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1418,5654,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1419,4098,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1420,5824,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1421,7000,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1422,2561,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1423,5229,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1424,4086,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1425,2428,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1426,8254,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1427,2836,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1428,8418,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1429,1362,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1430,7152,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1431,10033,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1432,9349,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1433,274,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1434,3388,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1435,922,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1436,8588,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1437,2518,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1438,574,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1439,3220,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1440,5967,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1441,1183,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1442,6856,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1443,4530,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1444,1553,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1445,4682,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1446,8204,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1447,5221,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1448,1232,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1449,1927,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1450,5788,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1451,6652,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1452,6246,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1453,5975,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1454,6875,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1455,4399,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1456,4042,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1457,2157,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1458,10133,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1459,2525,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1460,8233,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1461,9483,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1462,2945,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1463,10403,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1464,5074,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1465,10524,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1466,4690,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1467,7521,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1468,7196,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1469,4406,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1470,9672,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1471,4864,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1472,4706,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1473,4070,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1474,25,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1475,3697,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1476,217,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1477,4220,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1478,5286,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1479,9559,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1480,2849,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1481,7787,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
